orderNumber,orderLineNumber,customerNumber,EmployeeNumber,productCode,status,quantityOrdered,priceEach,sales_amount,origin,complete_order_number,checkNumber,paymentDate,amount
10382,7,124,1165,S18_3320,Shipped,50,84.33,4216.5,spain,10382-7,HI366474,2004-12-27,47142.7
10382,7,124,1165,S18_3320,Shipped,50,84.33,4216.5,spain,10382-7,HR86578,2004-11-02,55639.66
10382,7,124,1165,S18_3320,Shipped,50,84.33,4216.5,spain,10382-7,KI131716,2003-08-15,111654.4
10382,7,124,1165,S18_3320,Shipped,50,84.33,4216.5,spain,10382-7,LF217299,2004-03-26,43369.3
10382,7,124,1165,S18_3320,Shipped,50,84.33,4216.5,spain,10382-7,NT141748,2003-11-25,45084.38
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,AE215433,2005-03-05,101244.59
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,BG255406,2004-08-28,85410.87
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,CQ287967,2003-04-11,11044.3
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,ET64396,2005-04-16,83598.04
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,HI366474,2004-12-27,47142.7
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,HR86578,2004-11-02,55639.66
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,KI131716,2003-08-15,111654.4
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,LF217299,2004-03-26,43369.3
10382,8,124,1165,S32_3522,Shipped,48,57.53,2761.44,spain,10382-8,NT141748,2003-11-25,45084.38
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,AE215433,2005-03-05,101244.59
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,BG255406,2004-08-28,85410.87
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,CQ287967,2003-04-11,11044.3
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,ET64396,2005-04-16,83598.04
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,HI366474,2004-12-27,47142.7
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,HR86578,2004-11-02,55639.66
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,KI131716,2003-08-15,111654.4
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,LF217299,2004-03-26,43369.3
10382,9,124,1165,S700_2824,Shipped,34,101.15,3439.1,spain,10382-9,NT141748,2003-11-25,45084.38
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,AE215433,2005-03-05,101244.59
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,BG255406,2004-08-28,85410.87
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,CQ287967,2003-04-11,11044.3
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,ET64396,2005-04-16,83598.04
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,HI366474,2004-12-27,47142.7
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,HR86578,2004-11-02,55639.66
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,KI131716,2003-08-15,111654.4
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,LF217299,2004-03-26,43369.3
10382,10,124,1165,S12_1108,Shipped,34,166.24,5652.16,spain,10382-10,NT141748,2003-11-25,45084.38
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,AE215433,2005-03-05,101244.59
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,BG255406,2004-08-28,85410.87
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,CQ287967,2003-04-11,11044.3
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,ET64396,2005-04-16,83598.04
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,HI366474,2004-12-27,47142.7
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,HR86578,2004-11-02,55639.66
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,KI131716,2003-08-15,111654.4
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,LF217299,2004-03-26,43369.3
10382,11,124,1165,S12_3148,Shipped,37,145.04,5366.48,spain,10382-11,NT141748,2003-11-25,45084.38
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,AE215433,2005-03-05,101244.59
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,BG255406,2004-08-28,85410.87
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,CQ287967,2003-04-11,11044.3
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,ET64396,2005-04-16,83598.04
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,HI366474,2004-12-27,47142.7
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,HR86578,2004-11-02,55639.66
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,KI131716,2003-08-15,111654.4
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,LF217299,2004-03-26,43369.3
10382,12,124,1165,S12_3891,Shipped,34,143.61,4882.74,spain,10382-12,NT141748,2003-11-25,45084.38
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,AE215433,2005-03-05,101244.59
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,BG255406,2004-08-28,85410.87
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,CQ287967,2003-04-11,11044.3
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,ET64396,2005-04-16,83598.04
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,HI366474,2004-12-27,47142.7
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,HR86578,2004-11-02,55639.66
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,KI131716,2003-08-15,111654.4
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,LF217299,2004-03-26,43369.3
10382,13,124,1165,S12_4473,Shipped,32,103.1,3299.2,spain,10382-13,NT141748,2003-11-25,45084.38
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,AU364101,2003-07-19,36251.03
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,DB583216,2004-11-01,36140.38
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,DL460618,2005-05-19,46895.48
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,HJ32686,2004-01-30,59830.55
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,ID10962,2004-12-31,116208.4
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,IN446258,2005-03-25,65071.26
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,JE105477,2005-03-18,120166.58
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,JN355280,2003-10-26,49539.37
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,JN722010,2003-02-25,40206.2
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,KT52578,2003-12-09,63843.55
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,MC46946,2004-07-09,35420.74
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,MF629602,2004-08-16,20009.53
10383,1,141,1370,S18_4027,Shipped,38,137.88,5239.44,spain,10383-1,NU627706,2004-05-17,26155.91
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,AU364101,2003-07-19,36251.03
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,DB583216,2004-11-01,36140.38
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,DL460618,2005-05-19,46895.48
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,HJ32686,2004-01-30,59830.55
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,ID10962,2004-12-31,116208.4
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,IN446258,2005-03-25,65071.26
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,JE105477,2005-03-18,120166.58
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,JN355280,2003-10-26,49539.37
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,JN722010,2003-02-25,40206.2
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,KT52578,2003-12-09,63843.55
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,MC46946,2004-07-09,35420.74
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,MF629602,2004-08-16,20009.53
10383,2,141,1370,S24_1444,Shipped,22,52.6,1157.2,spain,10383-2,NU627706,2004-05-17,26155.91
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,AU364101,2003-07-19,36251.03
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,DB583216,2004-11-01,36140.38
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,DL460618,2005-05-19,46895.48
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,HJ32686,2004-01-30,59830.55
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,ID10962,2004-12-31,116208.4
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,IN446258,2005-03-25,65071.26
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,JE105477,2005-03-18,120166.58
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,JN355280,2003-10-26,49539.37
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,JN722010,2003-02-25,40206.2
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,KT52578,2003-12-09,63843.55
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,MC46946,2004-07-09,35420.74
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,MF629602,2004-08-16,20009.53
10383,3,141,1370,S24_2840,Shipped,40,33.24,1329.6,spain,10383-3,NU627706,2004-05-17,26155.91
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,AU364101,2003-07-19,36251.03
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,DB583216,2004-11-01,36140.38
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,DL460618,2005-05-19,46895.48
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,HJ32686,2004-01-30,59830.55
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,ID10962,2004-12-31,116208.4
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,IN446258,2005-03-25,65071.26
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,JE105477,2005-03-18,120166.58
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,JN355280,2003-10-26,49539.37
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,JN722010,2003-02-25,40206.2
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,KT52578,2003-12-09,63843.55
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,MC46946,2004-07-09,35420.74
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,MF629602,2004-08-16,20009.53
10383,4,141,1370,S24_4048,Shipped,21,117.1,2459.1,spain,10383-4,NU627706,2004-05-17,26155.91
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,AU364101,2003-07-19,36251.03
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,DB583216,2004-11-01,36140.38
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,DL460618,2005-05-19,46895.48
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,HJ32686,2004-01-30,59830.55
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,ID10962,2004-12-31,116208.4
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,IN446258,2005-03-25,65071.26
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,JE105477,2005-03-18,120166.58
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,JN355280,2003-10-26,49539.37
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,JN722010,2003-02-25,40206.2
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,KT52578,2003-12-09,63843.55
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,MC46946,2004-07-09,35420.74
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,MF629602,2004-08-16,20009.53
10383,5,141,1370,S32_2509,Shipped,32,53.57,1714.24,spain,10383-5,NU627706,2004-05-17,26155.91
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,AU364101,2003-07-19,36251.03
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,DB583216,2004-11-01,36140.38
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,DL460618,2005-05-19,46895.48
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,HJ32686,2004-01-30,59830.55
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,ID10962,2004-12-31,116208.4
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,IN446258,2005-03-25,65071.26
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,JE105477,2005-03-18,120166.58
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,JN355280,2003-10-26,49539.37
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,JN722010,2003-02-25,40206.2
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,KT52578,2003-12-09,63843.55
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,MC46946,2004-07-09,35420.74
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,MF629602,2004-08-16,20009.53
10383,6,141,1370,S18_3232,Shipped,47,155.79,7322.13,spain,10383-6,NU627706,2004-05-17,26155.91
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,AU364101,2003-07-19,36251.03
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,DB583216,2004-11-01,36140.38
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,DL460618,2005-05-19,46895.48
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,HJ32686,2004-01-30,59830.55
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,ID10962,2004-12-31,116208.4
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,IN446258,2005-03-25,65071.26
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,JE105477,2005-03-18,120166.58
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,JN355280,2003-10-26,49539.37
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,JN722010,2003-02-25,40206.2
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,KT52578,2003-12-09,63843.55
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,MC46946,2004-07-09,35420.74
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,MF629602,2004-08-16,20009.53
10383,7,141,1370,S18_4522,Shipped,28,77.24,2162.72,spain,10383-7,NU627706,2004-05-17,26155.91
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,AU364101,2003-07-19,36251.03
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,DB583216,2004-11-01,36140.38
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,DL460618,2005-05-19,46895.48
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,HJ32686,2004-01-30,59830.55
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,ID10962,2004-12-31,116208.4
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,IN446258,2005-03-25,65071.26
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,JE105477,2005-03-18,120166.58
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,JN355280,2003-10-26,49539.37
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,JN722010,2003-02-25,40206.2
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,KT52578,2003-12-09,63843.55
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,MC46946,2004-07-09,35420.74
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,MF629602,2004-08-16,20009.53
10383,8,141,1370,S32_3207,Shipped,44,55.93,2460.92,spain,10383-8,NU627706,2004-05-17,26155.91
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,AU364101,2003-07-19,36251.03
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,DB583216,2004-11-01,36140.38
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,DL460618,2005-05-19,46895.48
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,HJ32686,2004-01-30,59830.55
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,ID10962,2004-12-31,116208.4
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,IN446258,2005-03-25,65071.26
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,JE105477,2005-03-18,120166.58
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,JN355280,2003-10-26,49539.37
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,JN722010,2003-02-25,40206.2
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,KT52578,2003-12-09,63843.55
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,MC46946,2004-07-09,35420.74
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,MF629602,2004-08-16,20009.53
10383,9,141,1370,S18_3140,Shipped,24,125.66,3015.84,spain,10383-9,NU627706,2004-05-17,26155.91
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,AU364101,2003-07-19,36251.03
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,DB583216,2004-11-01,36140.38
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,DL460618,2005-05-19,46895.48
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,HJ32686,2004-01-30,59830.55
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,ID10962,2004-12-31,116208.4
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,IN446258,2005-03-25,65071.26
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,JE105477,2005-03-18,120166.58
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,JN355280,2003-10-26,49539.37
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,JN722010,2003-02-25,40206.2
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,KT52578,2003-12-09,63843.55
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,MC46946,2004-07-09,35420.74
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,MF629602,2004-08-16,20009.53
10383,10,141,1370,S50_1514,Shipped,38,48.62,1847.56,spain,10383-10,NU627706,2004-05-17,26155.91
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,AU364101,2003-07-19,36251.03
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,DB583216,2004-11-01,36140.38
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,DL460618,2005-05-19,46895.48
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,HJ32686,2004-01-30,59830.55
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,ID10962,2004-12-31,116208.4
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,IN446258,2005-03-25,65071.26
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,JE105477,2005-03-18,120166.58
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,JN355280,2003-10-26,49539.37
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,JN722010,2003-02-25,40206.2
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,KT52578,2003-12-09,63843.55
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,MC46946,2004-07-09,35420.74
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,MF629602,2004-08-16,20009.53
10383,11,141,1370,S18_2319,Shipped,27,119.05,3214.35,spain,10383-11,NU627706,2004-05-17,26155.91
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,AU364101,2003-07-19,36251.03
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,DB583216,2004-11-01,36140.38
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,DL460618,2005-05-19,46895.48
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,HJ32686,2004-01-30,59830.55
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,ID10962,2004-12-31,116208.4
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,IN446258,2005-03-25,65071.26
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,JE105477,2005-03-18,120166.58
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,JN355280,2003-10-26,49539.37
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,JN722010,2003-02-25,40206.2
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,KT52578,2003-12-09,63843.55
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,MC46946,2004-07-09,35420.74
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,MF629602,2004-08-16,20009.53
10383,12,141,1370,S18_3259,Shipped,26,83.7,2176.2,spain,10383-12,NU627706,2004-05-17,26155.91
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,AU364101,2003-07-19,36251.03
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,DB583216,2004-11-01,36140.38
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,DL460618,2005-05-19,46895.48
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,HJ32686,2004-01-30,59830.55
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,ID10962,2004-12-31,116208.4
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,IN446258,2005-03-25,65071.26
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,JE105477,2005-03-18,120166.58
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,JN355280,2003-10-26,49539.37
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,JN722010,2003-02-25,40206.2
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,KT52578,2003-12-09,63843.55
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,MC46946,2004-07-09,35420.74
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,MF629602,2004-08-16,20009.53
10383,13,141,1370,S50_1392,Shipped,29,94.92,2752.68,spain,10383-13,NU627706,2004-05-17,26155.91
10384,1,321,1165,S700_1938,Shipped,49,71.02,3479.98,spain,10384-1,DJ15149,2003-11-03,85559.12
10384,1,321,1165,S700_1938,Shipped,49,71.02,3479.98,spain,10384-1,LA556321,2005-03-15,46781.66
10384,2,321,1165,S24_3151,Shipped,43,71.69,3082.67,spain,10384-2,DJ15149,2003-11-03,85559.12
10384,2,321,1165,S24_3151,Shipped,43,71.69,3082.67,spain,10384-2,LA556321,2005-03-15,46781.66
10384,3,321,1165,S24_2011,Shipped,28,114.29,3200.12,spain,10384-3,DJ15149,2003-11-03,85559.12
10384,3,321,1165,S24_2011,Shipped,28,114.29,3200.12,spain,10384-3,LA556321,2005-03-15,46781.66
10384,4,321,1165,S10_4757,Shipped,34,129.2,4392.8,spain,10384-4,DJ15149,2003-11-03,85559.12
10384,4,321,1165,S10_4757,Shipped,34,129.2,4392.8,spain,10384-4,LA556321,2005-03-15,46781.66
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,AE215433,2005-03-05,101244.59
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,BG255406,2004-08-28,85410.87
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,CQ287967,2003-04-11,11044.3
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,ET64396,2005-04-16,83598.04
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,HI366474,2004-12-27,47142.7
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,HR86578,2004-11-02,55639.66
10385,1,124,1165,S700_1138,Shipped,25,62.0,1550.0,spain,10385-1,KI131716,2003-08-15,111654.4
